居民身份证|-0.008182747107989368 0.03994029327276175 0.2741855042621338 0.15311420636413792 0.13643181676009164 -0.15160761403541606 0.006165024208437387 -0.4016927532130243 0.15293611697406162 0.1400561787710879 0.045865635649633585 0.23630365942759748 -0.44878985192518367 -0.09798337495206197 0.1643294741225257 -0.27942055645478003 0.45690152486773533 -0.10938465671982239 -0.2408572118608388 -0.03074110261177189
时能|-0.00818274717069308 0.039940293373451875 0.2741855042293878 0.1531142062627493 0.13643181672995217 -0.1516076136074241 0.006165024465619547 -0.40169275349493555 0.15293611687183298 0.14005617853268493 0.04586563565131108 0.2363036593142976 -0.4487898520053063 -0.09798337510635861 0.16432947428373154 -0.2794205565617262 0.45690152475650614 -0.10938465681114751 -0.24085721179829664 -0.030741102556611267
进出|-0.00818274722769646 0.039940293464988355 0.2741855041996188 0.15311420617057783 0.13643181670255272 -0.15160761321834057 0.006165024699421509 -0.40169275375121855 0.15293611677889787 0.14005617831595496 0.04586563565283608 0.23630365921129778 -0.44878985207814504 -0.09798337524662827 0.1643294744302823 -0.27942055665895005 0.4569015246553887 -0.10938465689417033 -0.24085721174144023 -0.030741102506465248
分类|-0.008182747279517708 0.03994029354820332 0.27418550417255594 0.15311420608678555 0.13643181667764406 -0.15160761286462826 0.006165024911968744 -0.4016927539842032 0.15293611669441137 0.14005617811892768 0.04586563565422243 0.23630365911766146 -0.448789852144362 -0.09798337537414616 0.1643294745635103 -0.2794205567473353 0.45690152456346356 -0.10938465696964564 -0.2408572116897525 -0.03074110246087796
餐车|-0.008182747326627939 0.03994029362385329 0.2741855041479534 0.1531142060106108 0.13643181665499984 -0.1516076125430716 0.006165025105193502 -0.4016927541960073 0.1529361166176055 0.14005617793981198 0.045865635655482746 0.23630365903253758 -0.44878985220455925 -0.09798337549007152 0.1643294746846266 -0.2794205568276856 0.4569015244798954 -0.10938465703825956 -0.24085721164276366 -0.03074110241943497
收费|-0.008182747369455417 0.03994029369262599 0.27418550412558745 0.15311420594136096 0.13643181663441417 -0.15160761225074737 0.00616502528085237 -0.4016927543885565 0.15293611654778197 0.14005617777697957 0.045865635656628496 0.2363036589551523 -0.4487898522592841 -0.09798337559545818 0.16432947479473245 -0.2794205569007313 0.4569015244039243 -0.10938465710063582 -0.24085721160004656 -0.03074110238175952
列车|-0.008182747408389488 0.03994029375514664 0.27418550410525483 0.15311420587840666 0.13643181661569997 -0.15160761198499806 0.006165025440542249 -0.40169275456360126 0.15293611648430605 0.14005617762895006 0.04586563565767009 0.236303658884802 -0.4487898523090339 -0.09798337569126425 0.1643294748948286 -0.2794205569671365 0.4569015243348597 -0.10938465715734152 -0.24085721156121287 -0.030741102347509118
运到|-0.008182747443784099 0.03994029381198358 0.27418550408677056 0.1531142058211754 0.13643181659868703 -0.15160761174340778 0.006165025585714864 -0.40169275472273286 0.15293611642660065 0.1400561774943778 0.04586563565861699 0.2363036588208472 -0.448789852354261 -0.09798337577836069 0.1643294749858251 -0.27942055702750485 0.4569015242720737 -0.10938465720889216 -0.24085721152590941 -0.03074110231637239
签证|-0.008182747475961018 0.039940293863653525 0.2741855040699667 0.15311420576914703 0.13643181658322076 -0.15160761152378027 0.006165025717689968 -0.40169275486739797 0.15293611637414123 0.1400561773720394 0.04586563565947781 0.23630365876270648 -0.44878985239537644 -0.09798337585753926 0.16432947506854914 -0.27942055708238517 0.4569015242149955 -0.10938465725575638 -0.24085721149381548 -0.03074110228806627
伤残|-0.008182747505212761 0.0399402939106262 0.2741855040546905 0.15311420572184847 0.13643181656916045 -0.1516076113241189 0.006165025837667335 -0.4016927549989116 0.1529361163264508 0.14005617726082265 0.04586563566026036 0.23630365870985126 -0.44878985243275415 -0.09798337592951979 0.1643294751437529 -0.2794205571322763 0.45690152416310614 -0.10938465729836024 -0.2408572114646391 -0.03074110226233344
误售|-0.008182747531805253 0.03994029395332864 0.27418550404080294 0.1531142056788498 0.13643181655637837 -0.15160761114260857 0.006165025946737667 -0.4016927551184695 0.1529361162830959 0.14005617715971652 0.04586563566097178 0.23630365866180103 -0.448789852466734 -0.09798337599495661 0.1643294752121199 -0.2794205571776319 0.4569015241159341 -0.109384657337091 -0.24085721143811514 -0.030741102238939947
父母|-0.008182747555980249 0.03994029399214904 0.27418550402817804 0.1531142056397601 0.13643181654475836 -0.15160761097759914 0.006165026045892515 -0.4016927552271586 0.1529361162436824 0.1400561770678019 0.045865635661618526 0.23630365861811906 -0.4487898524976248 -0.09798337605444465 0.16432947527427177 -0.27942055721886433 0.45690152407305046 -0.1093846573723008 -0.2408572114140025 -0.030741102217673146
票|-0.008182747577957516 0.0399402940274403 0.2741855040167007 0.153114205604224 0.13643181653419464 -0.1516076108275906 0.006165026136033284 -0.40169275532596677 0.15293611620785183 0.14005617698424308 0.04586563566220647 0.23630365857840815 -0.4487898525257072 -0.09798337610852467 0.1643294753307734 -0.2794205572563483 0.45690152403406525 -0.10938465740430967 -0.24085721139208185 -0.03074110219833968
纸质|-0.00818274759793685 0.039940294059523276 0.27418550400626684 0.15311420557191843 0.13643181652459127 -0.15160761069121922 0.006165026217979439 -0.40169275541579236 0.15293611617527866 0.14005617690828054 0.045865635662740975 0.2363036585423073 -0.44878985255123677 -0.09798337615768835 0.16432947538213855 -0.2794205572904246 0.45690152399862416 -0.10938465743340865 -0.24085721137215396 -0.03074110218076381
○|-0.008182747616099882 0.03994029408868962 0.27418550399678154 0.15311420554254979 0.13643181651586095 -0.15160761056724523 0.006165026292475942 -0.4016927554974521 0.15293611614566668 0.14005617683922372 0.045865635663226885 0.2363036585094884 -0.44878985257444537 -0.0979833762023826 0.16432947542883414 -0.2794205573214032 0.456901523966405 -0.10938465745986227 -0.2408572113540378 -0.03074110216478575
现金支付|-0.008182747632611726 0.039940294115204465 0.27418550398815844 0.15311420551585098 0.13643181650792427 -0.15160761045454155 0.0061650263602000335 -0.4016927555716881 0.1529361161187467 0.14005617677644475 0.04586563566366862 0.23630365847965296 -0.44878985259554416 -0.09798337624301369 0.16432947547128465 -0.27942055734956545 0.45690152393711486 -0.10938465748391103 -0.24085721133756843 -0.030741102150260224
种类|-0.008182747647622496 0.03994029413930889 0.2741855039803194 0.15311420549157936 0.13643181650070915 -0.15160761035208373 0.006165026421767394 -0.40169275563917545 0.152936116094274 0.140056176719373 0.04586563566407021 0.23630365845252987 -0.4487898526147249 -0.0979833762799511 0.16432947550987606 -0.2794205573751675 0.4569015239104875 -0.10938465750577353 -0.24085721132259638 -0.030741102137055217
吸烟|-0.00818274766126865 0.039940294161221995 0.27418550397319286 0.15311420546951424 0.13643181649414993 -0.1516076102589402 0.006165026477737719 -0.4016927557005276 0.15293611607202603 0.14005617666748957 0.04586563566443527 0.23630365842787251 -0.44878985263216187 -0.09798337631353055 0.16432947554495916 -0.27942055739844207 0.45690152388628075 -0.10938465752564852 -0.2408572113089854 -0.030741102125050653
证件|-0.008182747673674244 0.039940294181143 0.2741855039667142 0.153114205449455 0.136431816488187 -0.1516076101742643 0.006165026528619832 -0.40169275575630226 0.15293611605180066 0.1400561766203228 0.04586563566476715 0.23630365840545675 -0.4487898526480137 -0.0979833763440573 0.16432947557685285 -0.2794205574196008 0.4569015238642746 -0.1093846575437167 -0.24085721129661175 -0.03074110211413742
信息|-0.00818274768495206 0.039940294199253 0.27418550396082464 0.1531142054312194 0.1364318164827662 -0.1516076100972862 0.0061650265748763 -0.4016927558070064 0.15293611603341395 0.14005617657744396 0.04586563566506887 0.2363036583850788 -0.44878985266242444 -0.09798337637180891 0.16432947560584715 -0.2794205574388361 0.4569015238442691 -0.10938465756014235 -0.24085721128536303 -0.0307411021042163
核收|-0.008182747695204617 0.03994029421571663 0.27418550395547037 0.15311420541464155 0.13643181647783817 -0.1516076100273061 0.006165026616927632 -0.40169275585310116 0.1529361160166987 0.14005617653846314 0.04586563566534315 0.23630365836655337 -0.4487898526755251 -0.09798337639703765 0.1643294756322056 -0.2794205574563226 0.4569015238260823 -0.10938465757507472 -0.24085721127513687 -0.030741102095197103
怎样|-0.008182747704525125 0.039940294230683585 0.27418550395060287 0.15311420539957077 0.13643181647335811 -0.15160760996368786 0.0061650266551561165 -0.4016927558950055 0.15293611600150311 0.14005617650302607 0.04586563566559251 0.2363036583497121 -0.4487898526874349 -0.09798337641997286 0.16432947565616782 -0.2794205574722195 0.4569015238095487 -0.10938465758864963 -0.24085721126584037 -0.03074110208699783
字样|-0.008182747712998312 0.039940294244289895 0.2741855039461779 0.15311420538587012 0.13643181646928537 -0.1516076099058531 0.006165026689909285 -0.4016927559331004 0.15293611598768891 0.14005617647081056 0.045865635665819186 0.23630365833440187 -0.4487898526982618 -0.09798337644082307 0.16432947567795167 -0.2794205574866712 0.45690152379451826 -0.10938465760099043 -0.24085721125738904 -0.030741102079543947
能否|-0.00818274772070121 0.039940294256659264 0.2741855039421552 0.1531142053734149 0.13643181646558286 -0.151607609853276 0.006165026721503073 -0.401692755967732 0.15293611597513054 0.14005617644152368 0.04586563566602525 0.23630365832048342 -0.44878985270810456 -0.09798337645977777 0.16432947569775513 -0.2794205574998091 0.4569015237808542 -0.10938465761220938 -0.240857211249706 -0.030741102072767684
考虑|-0.008182747727703844 0.03994029426790415 0.2741855039384982 0.15311420536209203 0.13643181646221694 -0.15160760980547866 0.0061650267502247 -0.4016927559992154 0.15293611596371384 0.1400561764148993 0.04586563566621259 0.23630365830783032 -0.4487898527170525 -0.09798337647700935 0.16432947571575834 -0.27942055751175265 0.45690152376843235 -0.10938465762240837 -0.2408572112427214 -0.030741102066607448
车厢|-0.008182747734069877 0.03994029427812678 0.2741855039351736 0.15311420535179848 0.136431816459157 -0.15160760976202653 0.00616502677633527 -0.4016927560278365 0.152936115953335 0.14005617639069531 0.0458656356663829 0.23630365829632746 -0.44878985272518707 -0.09798337649267438 0.16432947573212486 -0.27942055752261036 0.4569015237571397 -0.10938465763168022 -0.24085721123637177 -0.030741102061007233
要求|-0.008182747739857178 0.039940294287420075 0.2741855039321513 0.15311420534244072 0.13643181645637528 -0.1516076097225246 0.006165026800072151 -0.40169275605385585 0.15293611594389972 0.14005617636869166 0.04586563566653773 0.23630365828587038 -0.44878985273258204 -0.09798337650691535 0.16432947574700354 -0.2794205575324811 0.45690152374687365 -0.10938465764010917 -0.24085721123059936 -0.03074110205591613
收取|-0.00818274774511836 0.03994029429586852 0.27418550392940366 0.15311420533393366 0.13643181645384636 -0.15160760968661374 0.006165026821651132 -0.4016927560775097 0.15293611593532216 0.14005617634868836 0.04586563566667847 0.23630365827636385 -0.4487898527393047 -0.09798337651986166 0.1643294757605296 -0.27942055754145434 0.45690152373754084 -0.10938465764777182 -0.24085721122535173 -0.03074110205128785
遗失|-0.008182747749901255 0.03994029430354894 0.27418550392690594 0.1531142053262 0.13643181645154742 -0.15160760965396752 0.0061650268412683906 -0.4016927560990133 0.1529361159275244 0.14005617633050352 0.04586563566680643 0.2363036582677216 -0.4487898527454163 -0.09798337653163106 0.164329475772826 -0.27942055754961204 0.45690152372905657 -0.1093846576547379 -0.24085721122058115 -0.03074110204708033
价格|-0.00818274775424934 0.03994029431053112 0.2741855039246352 0.15311420531916936 0.13643181644945745 -0.15160760962428918 0.00616502685910226 -0.401692756118562 0.15293611592043554 0.14005617631397188 0.04586563566692275 0.23630365825986502 -0.4487898527509723 -0.0979833765423305 0.16432947578400456 -0.27942055755702805 0.45690152372134357 -0.10938465766107071 -0.2408572112162443 -0.030741102043255312
提供|-0.008182747758202144 0.039940294316878566 0.2741855039225709 0.1531142053127779 0.1364318164475575 -0.1516076095973088 0.00616502687531487 -0.4016927561363335 0.15293611591399112 0.1400561762989431 0.0458656356670285 0.23630365825272265 -0.4487898527560231 -0.09798337655205727 0.16432947579416685 -0.2794205575637699 0.4569015237143317 -0.1093846576668278 -0.24085721121230164 -0.030741102039778014
购票|-0.008182747761795603 0.039940294322648964 0.2741855039206943 0.15311420530696743 0.13643181644583025 -0.1516076095727812 0.006165026890053605 -0.4016927561524894 0.15293611590813255 0.14005617628528058 0.04586563566712463 0.2363036582462296 -0.4487898527606148 -0.0979833765608998 0.16432947580340532 -0.2794205575698988 0.4569015237079573 -0.10938465767206149 -0.24085721120871745 -0.030741102036616837
产生|-0.008182747765062382 0.039940294327894796 0.2741855039189883 0.1531142053016852 0.13643181644426003 -0.15160760955048336 0.006165026903452456 -0.40169275616717653 0.1529361159028066 0.14005617627286007 0.045865635667212024 0.23630365824032679 -0.44878985276478905 -0.09798337656893845 0.16432947581180393 -0.2794205575754705 0.45690152370216247 -0.10938465767681942 -0.24085721120545908 -0.030741102033743042
标准|-0.008182747768032185 0.039940294332663724 0.2741855039174374 0.1531142052968832 0.13643181644283256 -0.15160760953021266 0.00616502691563323 -0.40169275618052863 0.15293611589796482 0.14005617626156877 0.04586563566729148 0.2363036582349607 -0.4487898527685839 -0.09798337657624633 0.16432947581943905 -0.2794205575805358 0.4569015236968944 -0.1093846576811448 -0.24085721120249692 -0.0307411020311305
空调|-0.008182747770732001 0.03994029433699911 0.2741855039160274 0.15311420529251768 0.13643181644153488 -0.1516076095117847 0.00616502692670666 -0.4016927561926668 0.1529361158935632 0.14005617625130387 0.04586563566736371 0.23630365823008234 -0.4487898527720337 -0.09798337658288983 0.16432947582638005 -0.2794205575851406 0.45690152369210524 -0.10938465768507696 -0.2408572111998041 -0.030741102028755463
团体|-0.00818274777318638 0.039940294340940374 0.2741855039147456 0.1531142052885491 0.1364318164403551 -0.15160760949503205 0.006165026936773414 -0.4016927562037015 0.1529361158895617 0.14005617624197217 0.045865635667429364 0.2363036582256475 -0.44878985277516986 -0.09798337658892939 0.16432947583269003 -0.2794205575893267 0.4569015236877514 -0.10938465768865163 -0.24085721119735604 -0.030741102026596336
因误|-0.008182747775417637 0.039940294344523355 0.27418550391358043 0.1531142052849413 0.13643181643928268 -0.15160760947980234 0.006165026945925011 -0.40169275621373307 0.15293611588592404 0.14005617623348884 0.045865635667489066 0.23630365822161586 -0.4487898527780211 -0.09798337659441991 0.16432947583842644 -0.2794205575931323 0.45690152368379344 -0.10938465769190137 -0.24085721119513057 -0.030741102024633492
售票机|-0.008182747777446051 0.03994029434778059 0.27418550391252106 0.15311420528166142 0.13643181643830765 -0.15160760946595714 0.006165026954244641 -0.4016927562228526 0.152936115882617 0.14005617622577668 0.04586563566754332 0.23630365821795066 -0.4487898527806129 -0.09798337659941127 0.1643294758436413 -0.2794205575965919 0.45690152368019515 -0.10938465769485566 -0.24085721119310732 -0.030741102022849083
实名制|-0.008182747779290064 0.03994029435074172 0.27418550391155816 0.15311420527867978 0.13643181643742133 -0.15160760945337062 0.006165026961807944 -0.40169275623114326 0.15293611587961062 0.14005617621876568 0.04586563566759266 0.23630365821461874 -0.4487898527829691 -0.09798337660394889 0.16432947584838212 -0.27942055759973705 0.45690152367692416 -0.10938465769754138 -0.24085721119126813 -0.03074110202122691
身体|-0.008182747780966438 0.03994029435343366 0.27418550391068264 0.15311420527596914 0.13643181643661553 -0.1516076094419283 0.006165026968683672 -0.40169275623868006 0.15293611587687755 0.14005617621239197 0.045865635667637496 0.2363036582115897 -0.4487898527851112 -0.09798337660807398 0.16432947585269192 -0.2794205576025962 0.4569015236739505 -0.10938465769998294 -0.24085721118959605 -0.030741102019752196
硬卧|-0.008182747782490415 0.03994029435588087 0.2741855039098867 0.15311420527350492 0.13643181643588298 -0.15160760943152618 0.006165026974934335 -0.40169275624553175 0.1529361158743929 0.1400561762065977 0.04586563566767826 0.23630365820883595 -0.4487898527870585 -0.09798337661182405 0.1643294758566099 -0.27942055760519546 0.4569015236712471 -0.10938465770220254 -0.24085721118807596 -0.030741102018411542
责任|-0.008182747783875849 0.03994029435810562 0.27418550390916324 0.15311420527126476 0.13643181643521707 -0.15160760942206974 0.006165026980616756 -0.40169275625176065 0.15293611587213418 0.1400561762013302 0.045865635667715336 0.23630365820633265 -0.4487898527888289 -0.09798337661523324 0.16432947586017177 -0.27942055760755846 0.45690152366878944 -0.10938465770422039 -0.24085721118669412 -0.030741102017192774
贵宾室|-0.008182747799191597 0.03994029438057033 0.2741855039018464 0.15311420524810285 0.13643181642827373 -0.15160760932791198 0.006165027036875624 -0.40169275631221957 0.1529361158529404 0.14005617614842422 0.04586563567035 0.23630365818070814 -0.4487898528069662 -0.09798337664696574 0.16432947589497077 -0.2794205576306508 0.4569015236459489 -0.10938465772363873 -0.24085721117288242 -0.030741102004752625
补签|-0.008182747786396487 0.03994029436213569 0.2741855039078525 0.15311420526720224 0.13643181643400895 -0.15160760940495058 0.006165026990901065 -0.4016927562630238 0.15293611586807238 0.14005617619179062 0.045865635667801156 0.23630365820179502 -0.44878985279203787 -0.09798337662138662 0.16432947586661428 -0.27942055761183254 0.45690152366435394 -0.10938465770786769 -0.24085721118419207 -0.0307411020149839
误购|-0.008182747787437385 0.039940294363807166 0.27418550390730895 0.1531142052655192 0.13643181643350863 -0.15160760939784582 0.006165026995170351 -0.4016927562677036 0.15293611586637537 0.1400561761878331 0.04586563566782899 0.23630365819991422 -0.44878985279336797 -0.09798337662394799 0.16432947586929034 -0.27942055761360785 0.45690152366250747 -0.1093846577093837 -0.24085721118315379 -0.030741102014068218
车票|0.03319853678005737 -0.07891962308341195 -0.24874449110131625 -0.10527127223145283 -0.11816867749161042 -0.02836191046545016 -0.10998616720413323 0.49794268497745 -0.10476110604390262 -0.0373367223969346 -0.04450596975692342 -0.17994201702703508 0.4612718800101541 0.15608018944505536 -0.22227386312090416 0.31028763997392134 -0.39157283201810894 0.14148681549431102 0.2048375082346225 0.0070483141938623975
恢复|-0.008182747788383654 0.039940294365326694 0.27418550390681473 0.15311420526398908 0.13643181643305377 -0.15160760939138693 0.00616502699905152 -0.401692756271958 0.1529361158648326 0.14005617618423527 0.0458656356678543 0.23630365819820437 -0.448789852794577 -0.09798337662627649 0.16432947587172309 -0.27942055761522183 0.45690152366082887 -0.10938465771076189 -0.2408572111822099 -0.03074110201323578
赔偿|-0.008182747789243898 0.03994029436670808 0.2741855039063655 0.1531142052625981 0.1364318164326403 -0.15160760938551524 0.0061650270025798565 -0.4016927562758256 0.15293611586343012 0.14005617618096458 0.04586563566787732 0.23630365819665003 -0.44878985279567635 -0.0979833766283933 0.16432947587393473 -0.27942055761668905 0.4569015236593029 -0.10938465771201483 -0.24085721118135192 -0.03074110201247902
无人售票|-0.008182747790025941 0.0399402943679639 0.2741855039059571 0.1531142052613336 0.1364318164322644 -0.15160760938017734 0.006165027005787436 -0.40169275627934165 0.15293611586215514 0.14005617617799127 0.045865635667898245 0.23630365819523697 -0.4487898527966756 -0.09798337663031771 0.16432947587594535 -0.27942055761802287 0.4569015236579158 -0.10938465771315384 -0.24085721118057193 -0.03074110201179106
往返票|-0.008182747790736886 0.03994029436910553 0.2741855039055858 0.15311420526018402 0.13643181643192265 -0.15160760937532466 0.006165027008703415 -0.4016927562825379 0.15293611586099604 0.14005617617528818 0.04586563566791726 0.23630365819395238 -0.44878985279758404 -0.09798337663206716 0.1643294758777731 -0.27942055761923545 0.45690152365665454 -0.10938465771418929 -0.24085721117986275 -0.03074110201116564
有何|-0.008182747791383204 0.03994029437014339 0.2741855039052483 0.153114205259139 0.13643181643161198 -0.15160760937091317 0.006165027011354306 -0.40169275628544376 0.15293611585994232 0.14005617617283087 0.04586563566793456 0.23630365819278457 -0.4487898527984098 -0.09798337663365757 0.16432947587943478 -0.2794205576203378 0.45690152365550823 -0.10938465771513063 -0.24085721117921813 -0.030741102010597078
电子客票|-0.00818274779197076 0.0399402943710869 0.27418550390494145 0.15311420525818892 0.13643181643132954 -0.15160760936690273 0.006165027013764207 -0.4016927562880853 0.15293611585898437 0.1400561761705969 0.04586563566795027 0.2363036581917229 -0.44878985279916056 -0.09798337663510338 0.16432947588094535 -0.2794205576213399 0.45690152365446585 -0.10938465771598635 -0.24085721117863207 -0.0307411020100802
凭证|-0.008182747792504906 0.039940294371944636 0.27418550390466256 0.15311420525732525 0.13643181643107283 -0.15160760936325687 0.006165027015955026 -0.40169275629048684 0.15293611585811356 0.1400561761685661 0.04586563566796456 0.23630365819075777 -0.4487898527998432 -0.09798337663641778 0.16432947588231858 -0.27942055762225093 0.4569015236535183 -0.10938465771676434 -0.24085721117809933 -0.030741102009610315
学生|-0.008182747792990495 0.039940294372724394 0.27418550390440893 0.15311420525654013 0.13643181643083943 -0.15160760935994247 0.006165027017946681 -0.40169275629267 0.1529361158573219 0.14005617616671986 0.04586563566797756 0.23630365818988036 -0.4487898528004637 -0.09798337663761268 0.164329475883567 -0.27942055762307916 0.456901523652657 -0.10938465771747158 -0.240857211177615 -0.030741102009183147
部门|-0.008182747793431934 0.039940294373433265 0.2741855039041784 0.1531142052558263 0.1364318164306272 -0.1516076093569293 0.006165027019757276 -0.4016927562946546 0.15293611585660216 0.14005617616504146 0.04586563566798936 0.23630365818908267 -0.44878985280102773 -0.09798337663869892 0.16432947588470184 -0.279420557623832 0.4569015236518739 -0.1093846577181145 -0.24085721117717465 -0.030741102008794804
订|-0.008182747793833248 0.039940294374077694 0.2741855039039688 0.15311420525517744 0.13643181643043434 -0.15160760935419013 0.0061650270214032715 -0.40169275629645895 0.15293611585594788 0.14005617616351568 0.04586563566800011 0.23630365818835755 -0.4487898528015406 -0.09798337663968645 0.1643294758857336 -0.27942055762451656 0.45690152365116204 -0.10938465771869899 -0.24085721117677442 -0.03074110200844177
误乘时|-0.008182747794198074 0.039940294374663524 0.2741855039037782 0.15311420525458752 0.13643181643025895 -0.15160760935169992 0.006165027022899629 -0.4016927562980992 0.15293611585535308 0.1400561761621286 0.04586563566800986 0.23630365818769836 -0.4487898528020067 -0.0979833766405842 0.16432947588667154 -0.27942055762513873 0.45690152365051484 -0.10938465771923035 -0.2408572111764105 -0.03074110200812083
售|-0.008182747794529736 0.03994029437519612 0.274185503903605 0.15311420525405123 0.13643181643009955 -0.1516076093494361 0.006165027024259956 -0.4016927562995903 0.15293611585481237 0.1400561761608676 0.04586563566801874 0.23630365818709909 -0.4487898528024305 -0.09798337664140033 0.16432947588752425 -0.27942055762570445 0.45690152364992664 -0.1093846577197134 -0.24085721117607972 -0.03074110200782907
重新|-0.008182747794831245 0.03994029437568029 0.2741855039034475 0.1531142052535637 0.13643181642995464 -0.1516076093473781 0.006165027025496616 -0.40169275630094586 0.15293611585432082 0.1400561761597212 0.0458656356680268 0.23630365818655427 -0.4487898528028158 -0.09798337664214225 0.16432947588829938 -0.2794205576262187 0.45690152364939174 -0.10938465772015253 -0.24085721117577896 -0.03074110200756383
通卡|-0.008182747795105347 0.039940294376120435 0.2741855039033043 0.15311420525312047 0.13643181642982286 -0.15160760934550718 0.006165027026620852 -0.4016927563021782 0.15293611585387393 0.14005617615867907 0.04586563566803413 0.23630365818605895 -0.44878985280316597 -0.09798337664281674 0.16432947588900407 -0.2794205576266862 0.4569015236489054 -0.10938465772055171 -0.24085721117550557 -0.030741102007322694
候车室|-0.008182747800836545 0.03994029438532365 0.2741855039003114 0.1531142052438535 0.1364318164270681 -0.15160760930638825 0.006165027050127618 -0.4016927563279452 0.15293611584453012 0.14005617613688878 0.04586563566818746 0.23630365817570334 -0.4487898528104894 -0.09798337665691967 0.1643294759037385 -0.27942055763646123 0.4569015236387389 -0.10938465772889898 -0.24085721116978914 -0.03074110200228095
用来|0.00818274779811819 -0.03994029438095849 -0.27418550390173096 -0.1531142052482489 -0.1364318164283747 0.1516076093249427 -0.006165027038978164 0.40169275631572365 -0.15293611584896197 -0.14005617614722407 -0.04586563566811473 -0.2363036581806151 0.44878985280701583 0.09798337665023053 -0.16432947589674984 0.27942055763182483 -0.45690152364356096 0.1093846577249398 0.24085721117250047 0.030741102004672293
